"team","two_pp","thr_pp","mis_p","oreb_p","sf_p","ft_p","tov_p","avg_poss","total"
"Monmouth (IL) Fighting Scots",0.174477127838049,0.0872385639190247,0.450732580248294,0.129032258064516,0.0218096409797562,1,0.334414495022928,68.7769230769231,106.867240800805
"Monmouth Hawks",0.275976555349576,0.114438688755097,0.519077071479836,0.304799569702405,0.132517042432194,0.716641330695237,0.157135087675103,66.6119721654733,119.914444569181
"Montana Grizzlies",0.304797527724325,0.116240340977484,0.447901060749134,0.258259642855907,0.125240362590931,0.795360773177952,0.155421035448935,66.3671121267907,114.960032749081
"Montana State Bobcats",0.256997113939889,0.130051628486483,0.441581738774483,0.203918220678725,0.122707905696764,0.719747346368666,0.167234992332426,69.3696278561377,111.857337923005
"Montana State-Northern Lights",0.247993632827835,0.10211502528205,0.481399404901092,0.205882352941176,0.116702886036628,0.75,0.145878607545786,68.5501470588235,109.408955659339
"Montana Tech Orediggers",0.241122496874338,0.0535827770831862,0.562619159373455,0.325581395348837,0.160748331249559,0.791666666666667,0.187539719791152,74.6508527131783,120.561248437169
"Montevallo Falcons",0.260753367763372,0.0686193073061505,0.507782874065513,0.263157894736842,0.0411715843836903,0.5,0.274477229224602,72.8657894736842,115.280436274333
"Montreat Cavaliers",0.167465654068191,0.100612771690642,0.515834228304946,0.2049025769956,0.0707957331201985,0.680555555555556,0.263860653641028,74.4657555282555,111.856904082501
"Morehead State Eagles",0.271761460578732,0.144654326198099,0.475224544153519,0.34548199274549,0.129833978866505,0.719161115133886,0.180071545255965,64.9139224799922,120.154585505282
"Morehouse Maroon Tigers",0.272210667211689,0.100288140551675,0.558748211645046,0.363636363636364,0.128941894995011,0.722222222222222,0.20057628110335,69.7988811188811,126.076519550677
"Morgan State Bears",0.312749881580263,0.0667416435694256,0.466459914978187,0.31106485421399,0.127680326981945,0.731911912549025,0.205367104089907,70.973781881783,117.899887119973
"Morrisville Mustangs",0.238475807221392,0.143085484332835,0.453104033720645,0.146341463414634,0.119237903610696,0.5,0.155009274693905,83.8659494773519,110.891250357947
"Mount Marty College Lancers",0.223801456608244,0.124980941761422,0.492299032899763,0.140441176470588,0.0599310532232145,0.685185185185185,0.191632688867158,69.7277373145204,109.26451733598
"Mount Olive Trojans",0.250662333410698,0.107142110533568,0.549071459919453,0.287179487179487,0.0581193606039919,0.35,0.210308098426998,80.1351783247267,117.530336289471
"Mount Saint Mary (NY) Mt St. Mary (Ny)",0.164570663126484,0.0897658162508093,0.628360713755665,0.13953488372093,0.0598438775005396,0.625,0.179531632501619,66.8405886627907,112.207270313512
"Mount Saint Vincent",0.142253738917833,0.116389422750955,0.63367574608853,0.14,0.0581947113754773,0.333333333333333,0.155185897001273,77.3266142857143,110.569951613407
"Mount St. Mary's Mountaineers",0.299249544911061,0.0984175315639648,0.445524805433428,0.300470328222931,0.11158347194699,0.720106624342282,0.211326109200891,68.7456172024958,116.610146305633
"Murray State Racers",0.295344719301473,0.101175958881705,0.494590742250789,0.267044062171426,0.131915741395232,0.692298793643582,0.146819670438935,64.5940287217349,116.984683226813
"Muskingum Fighting Muskies",0.209522713872791,0.0977772664739691,0.61459996069352,0.234042553191489,0.0419045427745582,0.5,0.195554532947938,71.5912834591627,115.935901676278
"NC State Wolfpack",0.299556607625406,0.102173158190463,0.492694178654812,0.279819108285399,0.142068415179254,0.721895076066342,0.140223544176304,67.8796115891501,117.671590382624
"NJIT Highlanders",0.244267464946619,0.10675849660132,0.542558841113549,0.292714410030003,0.141088151303189,0.717667100931282,0.164852635154117,67.1694731217913,119.952558911879
"Navajo Tech Skyhawks",0.190757757983398,0.0508687354622396,0.597707641681315,0.166666666666667,0.0254343677311198,0.75,0.254343677311198,78.6337612612613,111.911218016927
"Navy Midshipmen",0.266593474721196,0.0906297618504721,0.546084215945924,0.320675541241363,0.15764953328669,0.705827565016988,0.157982850466332,64.6551609808428,121.893983627061
"Nebraska Cornhuskers",0.254079382202579,0.137062754960737,0.473556887338628,0.270490060327777,0.140221086456508,0.750771073660931,0.160443089164559,68.7781124481128,116.536320012301
